QUEST_20150317_000001	퀘스트 수정이 필요한 유저를 선택해주세요.	GM	
QUEST_20180320_008499	음과 양이 하나가 될 때, 비로소 음양사는 진정한 힘을 끌어낼 수 있습니다.	음양사 마스터	
QUEST_20180320_008500	다행히도 계시자님께서 건네주신 버섯 종균 표본은 오염되어 있지 않아요.{nl}	드루이드 마스터	
QUEST_20180320_008501	우스카님에게는 제가 따로 전달해 드린다고 말씀해주세요.{nl}도와주신 일은 정말 감사드립니다.	드루이드 마스터	
QUEST_20180320_008502	다행히도 계시자님께서 건네주신 포도 씨앗 표본은 오염되어 있지 않아요.{nl}	드루이드 마스터	
QUEST_20180320_008504	페디미안의 한 골목길에서 한 노인의 숨통이 렉시퍼의 손 아래서 끊어졌다.렉시퍼는 숨이 끊어진 노인을 땅바닥에 던지고는 한숨을 쉬었다.{nl} 인간을 직접 상대하여 손을 대 죽이는 일까지 했는데도 아무런 소득이 없었다는 사실이 렉시퍼의 마음을 심난하게 만들었다.{nl} 	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008505	상급자인 제스티로부터 명령을 받은 지 수십 년이 지났다. 그런데도 아무런 성과가 없었다.{nl}굳이 성과라고 하자면, 자카리엘 대왕이 얼마나 철저하게 왕릉의 안배를 준비했는지를 그 시간 동안 날마다 체험한 사실이 성과라면 성과였다.자기의 능력만으로 왕릉을 뚫으려고 수십 년의 노력을 기울였는데도 아무런 성과가 없자 최근 들어서야 렉시퍼는 다른 방법을 고려했다.	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008506	자존심을 접고 인간을 이용하기로 한 것이었다.{nl}왕릉의 주인인 자카리엘은 이미 죽었다지만, 그 공사에 참여했던 사람이나 왕릉을 설계하거나 왕릉에 필요한 자재와 재료들을 팔거나 산 사람 등등 왕릉의 공사에 참여한 사람이나 그 후손들이 어떤 단서나 돌파구를 주지 않을까 싶어 그런 자들을 찾아 세상 곳곳을 다녔다.{nl}그러나 그 모든 노력이 쓸모 없는 것이었고, 자카리엘의 예상에 포함되어 있었다는 사실을 알게 되었다.	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008507	 어쩌면 라이마의 예지에 포함되어 있었을 수도 있었다. {nl}자카리엘은 왕실이든 어디든 그 어떤 도면이나 설계도나 건축일지를 남기지 않았다.공사에 참여한 자들 중에 장수한 사람들은 아무 것도 기억하지 못했다.{nl}자카리엘 대왕이 대단한 마법사들을 동원해 그 많은 사람들의 기억을 완전히 지우고 마군주인 자신의 능력으로도 되살릴 수 없도록 미리 조치하였다는 사실만을 확인할 수 있었다.{nl}	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008508	어쩌면 조금 더 일찍 왕릉건설의 자취가 세월에 쓸려가기 전에, 관련된 인간들의 턱 없이 짧은 수명이 희미하게 다 꺼지기 전에 이런 생각을 했다면,뭔가 도움이 될 정보를 알아낼 수도 있었을지도 모르지만,그 때는 렉시퍼 혼자서 자력으로 왕궁에 들어갈 생각이었으니 그런 발상의 전환을 할 시기는 애석하게 여겨봐야 이미 지나갔다.	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008509	또한 렉시퍼는 최근 몇 년은 인간 가운데 최고로 불린다는 도둑이나 도굴꾼의 행적을 좇거나, 사람의 모습으로 변하여 그들을 고용해 보기도 하였다.	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008510	물론 그 모든 노력도 다 의미가 없었다.{nl}자카리엘의 영묘는 침입자에 대해 그것이 마족이든 도굴꾼이든 그 어떤 침입도 불가하도록 지어졌다.{nl}도대체 인간이 이런 시설을 만들었다는 사실이 놀라울 정도였다.	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008511	애초에 건설 중에 뭔가 조치를 취하였다면 모를까 지금에는 아무런 방법이 없었다.{nl}하지만 그렇다고 이대로 물러날 수는 없었다. 제스티가 두렵기도 했지만, 감히 인간 따위의 지혜에 지고서야 물러날 수 없는 일이었다.	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008512	 정보를 찾아 페디미안까지 흘러왔던 렉시퍼는 다시 왕릉으로 돌아가야겠다는 생각을 떠올린 후, 혹시 주변에 누가 있어 자신의 순간이동을 볼까 한번 살피기로 했다.{nl}물론 살핀다는 행위가 고개를 돌려 주위를 돌아본다는 의미는 아니다.{nl}뭐 누가 본들 마법사를 비롯해 순간 이동을 하는 자들이 인간 중에도 아주 없지는 않으니 큰 문제는 아니었지만, 사람의 모습으로 다니는 동안에는 주의를 해서 나쁠 것은 없었다.{nl}	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008513	그 때 그를 주목하는 사람이 있고, 렉시퍼는 그 사람이 자신에게 다가오는 것을 알았다. 렉시퍼는 그 사람이 자신의 발 밑에 뒹굴고 있는 시체를 보고도 동요하지 않는다는 사실을 알아차렸다.{nl}그 남자는 렉시퍼에게 가까이 오더니 이렇게 말했다.[처음 뵙습니다.]{nl}렉시퍼는 이 남자가 안녕하십니까 라는 식의 인간들이 흔히 하는 인사말을 사용하지 않았다는 점을 의식했다. 그래서 뉘신지 라든가 안녕 하는 식의 말이 아니라 바로 이렇게 말했다.[뭔가 알고 있는 인간이로군.]	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008514	남자가 답했다.{nl}[제 이름은 리룸라스Rirumras 요나스라고 합니다. 당신 같은 사람이 나타날 경우, 뭐 사람이 아닐 수도 있지만, 하여간 그럴 경우를 위해 대왕께서 생전에 저희 가문에 내리신 칙명을 받드는 사람입니다.]{nl}렉시퍼는 전혀 예상치 못한 말을 듣고 묻지 않을 수 없었다.{nl}[그것이 무슨 말이지?]	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008515	[대왕께서는 당신께서 장차 영면하실 왕릉이 어떤 관리자가 없어도 잘 유지될 수 있도록 최선의 노력을 기울이셨습니다. 그런데 듣기로는 대왕의 왕릉에는 후대를 위한 어떤 물건이 보관되었는데 그 물건이 정말 쓰일 날은 천 년 뒤가 될지 이천 년 뒤가 될지 알 수가 없다고 합니다.{nl}따라서 왕릉의 몇몇 시설은 너무 일찍 작동해서 낡아져 수명이 조기에 끝나지 않도록 처음부터 작동하는 것이 아니라 정말로 필요한 시기에 외부에서 때맞춰 작동시킬 수 있도록 만들었다고 합니다.{nl}조금이라도 더 오랜 세월을 버티며 작동할 수 있도록 하자는 취지이지요.물론 외부에서는 특정한 장치에 대해 작동은 시킬 수 있으나 정지시키는 일은 불가능합니다.	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008516	이 같은 일은 심지어 왕실에서도 대부분 잘 모르고 각기 대왕께서 후일을 위탁하신 사람이나 가문만이 각기 자기 맡은 일만 하도록 부분적으로만 안다고 합니다.]{nl}[왜 그런 이야기를 내게 하는 것이지?]	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008517	[일단 당신이 대왕께서 생전에 염려하시던 그런 존재인지를 확인하고 싶습니다.]렉시퍼가 대답했다.{nl}[그러니까 너희 인간들이 흔히 말하는 그 소위 마족이냐 그건가?]{nl}[그렇습니다.][그렇다. 사실이 그러니 구태여 부인하지 않겠다. 그런데 그것을 확인해서 어쩌겠다는 것이지?]	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008518	훗날 분명히 왕릉의 부장품을 노리는 평범한 인간 도굴꾼이 아니라 마족이 그것도 상당한 고위 마족이 왕릉에 대한 정보를 모으는 일이 생기면 이미 말한 그 장치를 저희 가문이 작동하게 됩니다. {nl}그러면 왕릉은 마족의 침입에 대해 지금보다 더 높은 수준의 방어력을 지니게 됩니다.]{nl}[지금도 약하지 않던데 그보다 더?]{nl}[그렇게 강화해도 세월이 지나면 낡고 약해질 수도 있긴 합니다만 하여간 그렇습니다.]{nl}[그러면 이 자리에서 너를 죽이면 되는 일인가?]	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008519	[아니요. 저는 이미 죽을 각오를 하고 이 앞에 선 것입니다.{nl} 제가 죽어서 돌아가지 않아도 가문은 장치를 작동할 것입니다. 오직 제가 살아 돌아가 염려와 달리 당신이 마족이 아니고 마족의 사주를 받아 정보를 모으는 사람도 아니었다고 말하면 다시 때를 기다릴 것입니다. 그러니 제가 죽든 살든 그것은 이미 상관없습니다. {nl}참고로 말하자면 저와 똑 같은 외모로 변신하는 능력을 지닌 마족이라도 가문을 속이지는 못할 것입니다.]{nl}[자카리엘이 참으로 많은 것을 준비했구나.]	렉시퍼와 왕릉의 역사 1권	
QUEST_20180320_008520	{nl}렉시퍼와 왕릉의 역사2	렉시퍼와 왕릉의 역사 2권	
QUEST_20180320_008521	요나스의 말이 이어졌다.[저희 가문이 앞으로 얼마나 이어질지는 모르겠으나 가문과 그 방계 가문들에게 각자 전해지는 사명이 있습니다.{nl}저와 같은 임무도 있고,기록관의 임무도 있고,여러 가지입니다.{nl}세월이 흐르면 가문이 끊기거나 가문은 존재해도 임무에 대해서는 망각하는 일도 있을 수 있겠지만,이미 말한 대로 대왕의 영묘는 지금 현재의 상태로도 아주 오랜 세월을 당신들이나 도굴꾼들의 침입을 견딜 수 있도록 만들어졌습니다.{nl}우리 같은 사람들은 그저 그것에 약간의 덧칠을 하여 도움을 주고자 하는 것에 불과합니다.{nl}대왕께서는 당신의 영묘가 천 년은 넉넉히 버틸 것이라 생각하셨지만,그 필요한 때라는 것이 그 보다 더 뒤라면 곤란하니까 예비적인 조치를 하신 것이지요.그러나 다행히 많은 세월이 지나가기 전에 가문이 맡은 임무 가운데 하나를 수행할 수 있어서 정말 잘 되었다고 생각합니다.]	렉시퍼와 왕릉의 역사 2권	
QUEST_20180320_008522	그의 말이 끝나자 렉시퍼가 물었다.[하나 궁금한 것이 있다.]{nl}[무엇입니까?]{nl}[굳이 내 앞에까지 와서 확인할 필요가 있었나? 그렇게 하지 않아도 내가 너희들이 말하는 소위 그 마족임을 확신하고 그 장치를 작동하면 그만이었을 것 같은데?]{nl}[그 점이 이제부터 제가 말하려는 점입니다. 당신에게 확실히 알려야 할 일이 있었기 때문입니다.]	렉시퍼와 왕릉의 역사 2권	
QUEST_20180320_008523	그렇게 말하며 그가 하나의 쪽지를 내밀었다.무척 짧아 보이는 내용이 적혀있었다.{nl}[그것을 읽으면 왕릉에 인접한 협곡지대 곳곳에 대왕께서 일부러 남기신 단서들이 있다는 점을 알 수 있습니다. 당신이 어떤 일을 시작하는데 충분한 단초가 될 사실들입니다.]{nl}렉시퍼는 정말로 그렇다는 것을 알 수 있었다. 요나스의 말이 이어졌다.	렉시퍼와 왕릉의 역사 2권	
QUEST_20180320_008524	[어떻습니까? 왕릉의 설비를 해제할 일말의 가능성이 있다는 사실을 이제 알았을 것이라 생각합니다. 이제 왕릉에 돌아가 당신이 하던 일을 다시 재개하는 것이 어떻습니까?]{nl}[이건 또 무슨 수작이지? 이건 너희들에게 불리한 일이 아닌가? 내게 호의를 베풀 이유도 없을 텐데?]	렉시퍼와 왕릉의 역사 2권	
QUEST_20180320_008525	요나스가 답했다.[이유는 간단하다고 들었습니다. 당신을 아주 긴 세월,가능하면 충분히 긴 세월을 왕릉에 붙들어 둘 수 있기 때문입니다.당신이 왕릉에 매달려 있는 일이 후대에 아주 큰 의미를 지니고 큰 도움이 된다고 합니다.저희야 왜 그런지 알 수 없지만 말입니다.{nl}아마도 당신의 능력이 다른 곳에 쓰여 누군가가 곤란해지지 않도록 하려는 것이 아닐까 합니다.{nl}그러나 아무튼 간에 당신은 이 선택을 피하기가 어려울 것이라고 알고 있습니다.]{nl}그것은 사실이었다. 렉시퍼는 절대로 제스티로부터 받은 임무를 버릴 수도 없었다.{nl}또한 어떤 마족에게도 자신이 인간이 만든 무덤 따위에 한 발도 들여보지 못했다고 할 수도 없었다.그러니 렉시퍼가 할 수 있는 일은 라이마와 그 의지를 이은 자카리엘 그리고 다시 그 유지를 이은 이자들이 만든 교묘한 수순을 어쩔 수 없이 따르는 길뿐이었다.{nl}하지만 그 수순의 끝에서 이기는 것이 반드시 그들이라고는 할 수 없었다.{nl}그 점은 이 일을 준비했을 라이마도 자카리엘도 알았을 것이다.	렉시퍼와 왕릉의 역사 2권	
QUEST_20180320_008526	렉시퍼는 반드시 이겨내리라고 다짐하면서 더 이상 말을 나눌 필요가 없어진 리룸라스 요나스의 목숨을 취하고는 그 자리에서 사라졌다.{nl}그의 앞에는 자카리엘이 내놓은 천 년 동안 풀리지 않을 수수께끼가 있었지만, 라이마와 달리 예지의 권능이 없는 그는 그가 오늘 시작한 일이 그렇게 장구한 세월을 필요로 하는 난제가 되리라고는 생각하지 못했다.	렉시퍼와 왕릉의 역사 2권	
QUEST_20180320_008532	길드 퀘스트 선택	QUEST_20151224_003583	길드 이벤트 선택	
QUEST_20180320_008533	길드 퀘스트를 선택하세요	QUEST_20151224_003584	길드 이벤트를 선택하세요	길드 퀘스트 선택	
QUEST_20180320_008534	사용할 퀘스트를 선택	QUEST_20151224_003586	사용할 이벤트를 선택	퀘스트 선택	
QUEST_20180320_008535	길드 퀘스트 던전에 입장 하시겠습니까?	QUEST_20151224_003587	길드 이벤트 던전에 입장 하시겠습니까?	퀘스트 선택	
QUEST_20180320_008536	현재 진행중인 길드 퀘스트가 있습니다. 포기하시겠습니까?	QUEST_20151224_003589	현재 진행중인 길드 이벤트가 있습니다. 포기하시겠습니까?	퀘스트 포기	
QUEST_20180320_008537	길드 퀘스트	
QUEST_20180320_008538	길드 퀘스트에 입장하시겠습니까?	길드 퀘스트	
QUEST_20180320_008539	수상해 보이는 장치를 발견하였습니다.{nl}해당 장치를 탐색하시겠습니까?	수상한 장치	
QUEST_20180320_008540	쫑쯔 요리사	
QUEST_20180320_008541	단오날에는 역시 쫑쯔가 빠질 수 없죠~!{nl}제가 맛있는 쫑쯔를 만드는 방법을 알고있습니다.{nl}재료를 구해서 맛있는 쫑쯔를 맛보세요!!	쫑쯔 요리사	
QUEST_20180320_008542	케파 조각이 부족합니다.	이벤트 알림판	
QUEST_20180320_008543	여신님께서 구원자에게 주는 선물입니다.	큐폴	
QUEST_20180320_008544	이미 선물이 지급되었습니다.	큐폴	
QUEST_20180320_008545	1주년 이벤트가 진행 중입니다.	이벤트 알림판	
QUEST_20180320_008546	보스 레벨을 고르시오.{nl}주의! 자신의 몬스터 레벨과 101 이상 차이나는 레벨은 설정할 수 없습니다.	QUEST_20171120_006287	보스 레벨을 고르시오.{nl}주의! 소환된 몬스터 레벨과 아군 몬스터 레벨 차이가 100을 초과할 경우 보상을 받을 수 없습니다.	마법진	
QUEST_20180320_008547	어떤 몬스터의 레벨을 증가시키겠습니까?	QUEST_20171013_006253	어떤 몬스터에 레벨을 증가시키겠습니까?	이벤트 알림판	
QUEST_20180320_008548	자네는 나와 거래를 하기에는 아직 경험이 부족한 것 같네.{nl}경험을 더 쌓고 오게나.	유랑 상인 게랄다스	
QUEST_20180320_008549	케도라 상단원 게랄다시아	
QUEST_20180320_008550	안녕하세요?{nl}저는 게랄다스 오빠의 막내 동생 게랄다시아입니다.	케도라 상단원 게랄다시아	
QUEST_20180320_008551	게랄다스 오빠가 큰 돈을 벌어서 케도라 상단에서도 협력하기로 했답니다.	케도라 상단원 게랄다시아	
QUEST_20180320_008552	실버를 주시면 게랄다스 오빠가 모아온 보물과 교환해드립니다.{nl}오래된 황금 주화를 주신다면 무료로 더 좋은 물건으로 교환해드립니다.	케도라 상단원 게랄다시아	
QUEST_20180320_008553	교환하실래요?	케도라 상단원 게랄다시아	
QUEST_20180320_008554	저와 거래를 하시기에는 아직 경험이 부족한 것 같으시네요.{nl}조금 더 경험을 더 쌓고 오시기 바랍니다.	케도라 상단원 게랄다시아	
QUEST_20180320_008555	케도라 상단원 게랄다손	
QUEST_20180320_008556	내가 바로 게랄다스형의 동생 게랄다손이다.{nl}하핫 나도 형처럼 돈을 많이 벌기 위해서 이 사업에 참여했지.	케도라 상단원 게랄다손	
QUEST_20180320_008557	실버를 주면 게랄다스형의 보물들 중 하나와 교환해 주지.{nl}오래된 황금 주화를 준다면 무료로 더 좋은 물건과 바꿔주지.	케도라 상단원 게랄다손	
QUEST_20180320_008558	어때? 교환할래?	케도라 상단원 게랄다손	
QUEST_20180320_008559	뭐야? 넌 나랑 대화하기에는 아직 경험이 많이 부족한것 같은데?{nl}가서 세상 경험을 좀 하고 와.	케도라 상단원 게랄다손	
QUEST_20180320_008560	원하시는 기능을 선택해 주세요	셧다운	
QUEST_20180320_008561	차단할 기준이 될 프로퍼티의 이름을 입력해 주세요	셧다운	
QUEST_20180320_008562	차단할 기준이 될 프로퍼티의 값을 입력해 주세요	셧다운	
QUEST_20180320_008563	탁본 1위 동상	
QUEST_20180320_008564	소원을 빌면 루팅찬스를 얻을 수 있습니다.	탁본 1위 동상	
QUEST_20180326_008572	초대에 응한 마스터	
QUEST_20180326_008573	오늘은 이미 확인하신 것 같은데요..?	초대에 응한 마스터	
QUEST_20180326_008574	오늘은 날씨가 좋네요..	초대에 응한 마스터	
QUEST_20180326_008575	트리 오브 세이비어 2주년을 축하합니다!!!{nl}오늘은 모든 마스터들이 한자리에 모이는 날입니다!{nl}이야기는 들었습니다. 구원자님께서 마스터들이 모두 모였는지 확인 중이시라면서요..?{nl}여기.. 작은 선물입니다.	초대에 응한 마스터	
QUEST_20180326_008576	2주년 이벤트 도우미	
QUEST_20180326_008577	이벤트 워프 주문서 - 2주년 이벤트 시작 아이템을 먼저 사용해주세요.{nl}[획득 방법]{nl}TOS - Second Anniversary Present DLC에서 무료로 받을 수 있습니다.{nl}(최초 GM 메시지함으로 지급됩니다.)	초대에 응한 마스터	
QUEST_20180326_008578	트리 오브 세이비어 2주년에 오신 것을 환영합니다.{nl}- 초대에 응한 자 코스튬이 지급되었습니다.{nl}(마스터 명단 리스트를 사용해서 2주년 이벤트를 진행하세요.)	2주년 이벤트 도우미	
QUEST_20180326_008579	이벤트 워프 주문서	
QUEST_20180326_008580	아이템 사용 시 이벤트 시작 npc로 이동합니다.{nl}사용하시겠습니까?	이벤트 워프 주문서	
QUEST_20180418_008581	세상의 재건에 새로 참여하신 분들을 위한 지원품을 드리고 있습니다.{nl}팀마다 한 번씩만 받으실 수 있고 팀 창고로 이동할 수 없습니다.{nl}받으실 건가요?	QUEST_20171128_006318	세상의 재건에 새로 참여하신 분들을 위한 지원품을 드리고 있습니다.{nl}팀마다 세 번씩만 받으실 수 있고 팀 창고로 이동할 수 없습니다.{nl}받으실 건가요?	기사단장 우스카	
QUEST_20180418_008582	무술년 황금개	
QUEST_20180418_008583	무술년을 맞아 선물을 나눠 드리고 있어요.{nl}무술년에도 모두 행복하세요!	무술년 황금개	
QUEST_20180418_008584	오늘은 복주머니를 받으셨습니다.	무술년 황금개	
QUEST_20180418_008585	훈련이란 없지 모든 건 실전이야!{nl}우리는 더 강한 적으로 너를 담금질할 거야.{nl}너 자신을 끌어올려 봐!	무르밀로 마스터	
QUEST_20180418_008586	우리가 공들여서 준비한 실전인데 여기서 피하지는 않겠지?	무르밀로 마스터	
QUEST_20180418_008587	훈련은 한 번으로 끝나면 효과가 없어.{nl}자 반복이야!	무르밀로 마스터	
QUEST_20180418_008588	이번에는 내 차례지?{nl}자 인사해 네 힘이 되어줄 상대야.	응사 마스터	
QUEST_20180418_008589	자 상대가 기다리고있어.	응사 마스터	
QUEST_20180418_008590	이제 마지막이야.{nl}그래서 다음 상대는 좀 더 강한 거로 준비했어.	응사 마스터	
QUEST_20180418_008591	우리 워록이 악령을 지배하듯.{nl}압도적인 강함으로 적에게 당신이 위인 걸 보여주세요.	워록 마스터	
QUEST_20180418_008592	자 적은 당신의 뒤까지 쫓아왔어요.{nl}맞서 싸워요.	워록 마스터	
QUEST_20180418_008593	무르밀로 마스터의 말처럼 훈련은 반복이에요.{nl}한 번으로 끝나서 강해질 수 없어요.	워록 마스터	
QUEST_20180418_008594	마스터의 시험 이벤트 도우미	
QUEST_20180418_008595	큐브로 교환하실 건가요?	마스터의 시험 이벤트 도우미	
QUEST_20180418_008596	훈련하실 난이도를 선택해주세요.	마스터의 시험 이벤트 도우미	
QUEST_20180418_008597	선택하신 난이도의 마스터의 시험권이 부족하십니다.	마스터의 시험 이벤트 도우미	
QUEST_20180418_008598	작은 가능성의 조각이 5개 이상 있어야 교환할 수 있습니다.	마스터의 시험 이벤트 도우미	
QUEST_20180418_008599	벽이 바람을 막듯이 아직 내가 준비한 상대를 만날 때가 아니야.	응사 마스터	
QUEST_20180418_008600	훈련에도 순서가 있어요.{nl}응사 마스터가 준비한 상대를 처리하고 다시 와주세요.	워록 마스터	
QUEST_20180418_008601	상위 시험권을 한 단계 아래 시험권으로 1:1 교환해드리고 있어요.{nl}하위 시험권은 상위 시험권으로 교환할 수 없으니 꼭! 명심하세요.{nl}어떤 시험권을 한 단계 아래 시험권으로 교환해드릴까요?	마스터의 시험 이벤트 도우미	
QUEST_20180418_008602	상위 시험권 몇 개를 한 단계 아래 시험권으로 교환해드릴까요?	마스터의 시험 이벤트 도우미	
QUEST_20180418_008603	교환하실 시험권이 입력하신 개수보다 적습니다.	마스터의 시험 이벤트 도우미	
QUEST_20180418_008604	시험은 100레벨이 넘어야 참여하실 수 있습니다.	마스터의 시험 이벤트 도우미	
QUEST_20180418_008605	팀창고로 이동할 수 없는 아이템을 받게 됩니다.{nl}진행하시겠습니까?	
QUEST_20180418_008606	레티아리이는 무르밀로처럼 투기장에서 검투사 경기를 하는 검투사예요.	QUEST_20180320_007504	레티아리는 무르밀로와 같이 투기장에서 검투사 경기를 하는 검투사에요.	레티아리이 마스터	
QUEST_20180418_008607	레티아리이가 되기 위해서는 훈련을 받을 수 있는 기초 체력과 끈기가 있어야 해요. 저는 그것을  시험해 볼 거예요.	QUEST_20180320_007505	레티아리가 되기 위해서는 훈련을 받을 수 있는 기초 체력이 있는지 끈기가 있는지 시험해볼 필요가 있어요.	레티아리이 마스터	
QUEST_20180418_008608	시험을 보겠다고요?{nl}그렇다면 말리지 않겠습니다.	QUEST_20180320_007506	시험을 보시겠다고요?{nl}하시겠다면 말리지 않겠습니다.	레티아리이 마스터	
QUEST_20180418_008609	바로 시작하죠.	QUEST_20180320_007507	바로 시작하시죠.	레티아리이 마스터	
QUEST_20180418_008610	그렇군요.{nl}테넌츠 농장은 농장주와 농민들간의 마찰이 있는 곳이니 괜히 말려들지 않도록 조심하세요.	QUEST_20180320_007508	그렇군요.{nl}테넌츠 농장은 농장주와 농민들간의 마찰이 있으니 괜히 말려들어서 좋을 거 없습니다.	레티아리이 마스터	
QUEST_20180418_008611	그렇군요.{nl}저도 강요하지 않겠습니다.	QUEST_20180320_007509	그렇군요.{nl}저도 강요하지 않습니다.	레티아리이 마스터	
QUEST_20180418_008612	무리하게 도전해서 다치는 것보다는 빠르게 포기하는 것이 낫습니다.	QUEST_20180320_007510	무리하게 도전해서 다치는 것보다는 빠르게 포기하는게 나으니깐요.	레티아리이 마스터	
QUEST_20180418_008613	각오를 단단히 하는 게 좋겠습니다.{nl}기본 검투사 훈련만으로도 많은 사람들이 낙오했으니까요.	QUEST_20180320_007511	각오를 단단히 하는 게 좋겠습니다.{nl}기본 검투사 훈련만으로도 많은 사람들이 낙오했으니깐요.	레티아리이 마스터	
QUEST_20180418_008614	어떤 훈련에 대해 설명할까요?	QUEST_20180320_007512	어떤 훈련을 설명드릴까요?	레티아리이 마스터	
QUEST_20180418_008615	제가 드리는 덤벨을 들어 올려서 근력 훈련을 하면 됩니다.	QUEST_20180320_007513	제가 드리는 덤벨을 들어 올려 근력 훈련을 하시면 돼요.	레티아리이 마스터	
QUEST_20180418_008616	지구력 훈련은 제가 드린 모래 주머니를 차고 지도에 표시된 지역들까지 뛰어갔다 오면 돼요.	QUEST_20180320_007514	지구력 훈련은 제가 드린 모래 주머니를 차고 지도에 표시된 지역들까지 뛰신 다음 제가로 오시면 돼요.	레티아리이 마스터	
QUEST_20180418_008617	민첩성 훈련은 민첩성 훈련 관리 구슬이 지시하는대로 따라하면 됩니다. {nl}옆으로 가면 보이는 민첩성 관리 구슬을 작동시키면 설명을 들을 수 있어요.	QUEST_20180320_007515	민첩성 훈련은 옆으로 가시면 민첩성 훈련 관리 구슬이 있어요.{nl}그것을 작동시키시면 민첩성 훈련에 대해서 설명을 할테니, 설명에 따라 훈련을 진행하시면 돼요.	레티아리이 마스터	
QUEST_20180418_008618	맷집 훈련은 몬스터로부터 공격을 받으며 버티는 것으로 진행할 겁니다.	QUEST_20180320_007516	맷집 훈련은 몬스터에게 공격을 받고 버티십시오.	레티아리이 마스터	
QUEST_20180418_008619	관중들은 극한의 상황이 연출되는 것을 좋아하죠. {nl}그 극한의 상황이 뒤집히는 모습에는 더 열광하고 그 선수들을 지지해요. {nl}그래서 검투사들은 모두 극한의 상황에 처한 뒤 적을 끝장내는 훈련을 합니다. {nl}지금 사람을 상대로 그런 훈련을 할 수는 없으니 몬스터로 훈련을 합시다. 	QUEST_20180320_007517	관중들은 극적인 상황에서 결투가 끝나는 모습에 열광을 하고 또 선수들을 지지해요.{nl}그래서 검투사들은 모두 극적인 상황을 연출해서 적을 끝장내는 훈련을 하죠.	레티아리이 마스터	
QUEST_20180418_008620	일단 당신보다 강한 몬스터부터 10레벨 정도 낮은 몬스터까지를 대상으로 할게요. {nl}그 몬스터를 상대로 싸우다 보면 자신의 체력이 1/3 넘게 소모되었을 때가 올 겁니다. {nl}그 때 그 몬스터를 처치하세요.	QUEST_20180320_007518	지금은 같이 훈련을 할 사람이 없으니 몬스터로 대체할게요.{nl}당신과 동등하거나 조금 낮은 몬스터를 상대로 자신을 죽음의 문턱까지 내몰은 다음 적을 처치하세요.{nl}대략 자신의 체력에 1/10 정도 남았다고 생각 됐을 때 몬스터를 처치하시면 될 겁니다.	레티아리이 마스터	
QUEST_20180418_008621	훈련을 더 이상 진행하지 못할 정도로 체력이 떨어졌다면 저에게 와서 휴식이 필요하다고 말해주세요. {nl}그럼 제가 드리는 음식을 먹고 3분동안 소화를 시키면 훈련에 필요한 체력이 충전될 거에요. {nl}음식을 먹고 1분동안 아무 것도 하지 않고 휴식을 취하고 있으면 더 빨리 충전될 수도 있어요.	QUEST_20180320_007520	훈련을 할 수 없을 만큼의 체력이 되셨다면 제게 오셔서 휴식이 필요하다고 말씀하세요.{nl}그럼 제가 음식을 드릴테니 그걸 드시고  5분동안 소화시키시면 체력이 충전될 거에요.{nl}음식 섭취하시고 3분 동안 아무것도 하지 않고 앉아서 휴식을 취하면 체력을 더 많이 충전하실 수 있어요.	레티아리이 마스터	
QUEST_20180418_008622	음식을 드릴게요.{nl}이걸 먹고 충전될 때 까지 충분히 휴식을 취하세요.	QUEST_20180320_007521	음식을 드릴게요.{nl}이걸 드시고 충분한 휴식을 취하세요.	레티아리이 마스터	
QUEST_20180418_008623	제가 드리는 음식을 먹고 3분동안 소화를 시키면 훈련에 필요한 체력이 충전될 거에요. {nl}음식을 먹고 1분동안 아무 것도 하지 않고 휴식을 취하고 있으면 더 빨리 충전될 수도 있어요.	레티아리이 마스터	
QUEST_20180418_008624	검 연습대 위에 느낌표가 뜨는 순간을 잘 맞추어 3번 검 연습대를 때리면 타격회수가 1 오릅니다. {nl}느낌표가 뜨는 순간을 잘 못맞추어 검 연습대를 때린 횟수가 3번 누적되면 타격회수가 1 감소합니다. {nl}민첩성 훈련을 진행해보겠습니까?	QUEST_20180320_007523	검 연습대 위에 빛이 반짝일 때 타격을 하시면 됩니다.{nl}정확하게 3번 타격하시면 타격회수가 1 오릅니다. {nl}만일 3번 이상 잘못된 시기에 때리면 타격회수가 1 감소됩니다.	민첩성 훈련 관리 구슬	
