ITEM_20190110_017391	凱都藍佩迪米安短褲	케도란 페디미안 팬츠				
ITEM_20190110_017392	凱都藍佩迪米安靴子	케도란 페디미안 부츠				
ITEM_20190110_017393	凱都藍佩迪米安手套	케도란 페디미안 글로브				
ITEM_20190110_017394	凱都藍佩迪米安皮革盔甲	케도란 페디미안 레더 아머				
ITEM_20190110_017395	凱都藍佩迪米安皮革短褲	케도란 페디미안 레더 팬츠				
ITEM_20190110_017396	凱都藍佩迪米安皮革靴子	케도란 페디미안 레더 부츠				
ITEM_20190110_017397	凱都藍佩迪米安皮革手套	케도란 페디미안 레더 글로브				
ITEM_20190110_017398	凱都藍佩迪米安盔甲	케도란 페디미안 아머				
ITEM_20190110_017399	凱都藍佩迪米安褲子	케도란 페디미안 레깅스				
ITEM_20190110_017400	凱都藍佩迪米安脛靴	케도란 페디미안 그리브				
ITEM_20190110_017401	凱都藍佩迪米安護手套	케도란 페디미안 건틀릿				
ITEM_20190110_017402	凱都藍烈焰	케도란 플레임				
ITEM_20190110_017403	有一種說法是在魔族之間的紛爭中，此劍也有被使用。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	일설에 따르면 마족들간의 분쟁에도 이 검이 사용된다고 합니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017404	凱都藍天堂地獄劍	케도란 헬 엔드 헤븐				
ITEM_20190110_017405	有句話說攻擊就是最好的防禦，你可以用這把劍證明這句話。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	공격이 최선의 방어라는 경구가 있습니다. 당신이 이 검으로 그 사실을 증명하십시오.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017406	凱都藍卡斯堤權杖	케도란 카스티 로드				
ITEM_20190110_017407	為了強化權杖的威力，使用了魔法符文。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	로드의 위력을 강화하기 위해 마법룬이 사용됩니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017408	凱都藍瑪雷杜姆法杖	케도란 말레둠				
ITEM_20190110_017409	部份魔法師在追求瑪雷迪克法杖原形的過程中，成功研製出更強力的瑪雷杜姆法杖。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	일부 마법사들이 말레딕의 원형을 추구하는 과정에 더 강력한 말레둠 지팡이를 만드는데 성공했습니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017410	凱都藍卡斯堤弓	케도란 카스티 보우				
ITEM_20190110_017411	弓騎兵們愛用的弓。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	궁기병들이 애용하는 활입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017412	凱都藍卡拉恰十字弓	케도란 카라챠 크로스보우				
ITEM_20190110_017413	重新裝填有一點方便的武器。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	재장전이 약간 편리한 무기입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017414	凱都藍德雷克尾翼棒	케도란 드레이크 테일				
ITEM_20190110_017415	傳說此武器的獨創者是比王國建國前還要早之前的那個時代的人，製造秘法流傳至今真的是一件很厲害的事。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	이 무기의 창안자는 왕국의 건국기에서도 훨씬 이전 시대의 사람이라고 전합니다. 아직까지 제작의 비법이 전해지는 것이 대단한 일입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017416	凱都藍卡斯堤矛槍	케도란 카스티 스피어				
ITEM_20190110_017417	凱都藍瑪加斯長槍	케도란 마가스 파이크				
ITEM_20190110_017418	凱都藍決鬥者	케도란 듀얼리스트				
ITEM_20190110_017419	對戰鬥有幫助的裝備。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	전투에 도움을 주는 장비입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017420	凱都藍上級德克匕首	케도란 슈페리어 더크대거				
ITEM_20190110_017421	凱都藍蕾依那雙手鈍器	케도란 레이네 투 핸드 메이스				
ITEM_20190110_017422	兼具了外型優美及戰鬥實用性，是王國的工匠與鐵匠們合力製作的武器。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	우아함과 전투의 실용성을 겸비하여, 왕국의 세공사들과 대장장이들이 협력하여 만든 절품입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017423	凱都藍亞克利司	케도란 알크리스				
ITEM_20190110_017424	攜帶方便，射擊時能對敵人施予相當的傷害。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	휴대가 간편하고, 격발시 확실하게 적에게 상처를 주기 위한 무기입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017425	凱都藍帕澤里達斯重砲	케도란 파저리타스 캐논				
ITEM_20190110_017426	舉起這個武器之前在意重量的話是贏不瞭的。重砲反而能減輕您的負擔呢！{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	들기 전에 무게에 신경쓰면 지는 겁니다. 이 무기가 당신의 부담을 덜어드립니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017427	凱都藍帕澤里達斯火槍	케도란 파저리타스 머스킷				
ITEM_20190110_017428	這個裝備跟帕澤里達斯裝備原本是沒甚麼相干的，不過因為某個人這樣取名所以再怎麼關係都會被牽扯到關係深遠了。本來單純只是提升的裝備所以這樣命名的，結果原本的名稱反而影響了功能與外型呢。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	이 장비는 파저리타스 장비와 원래는 아무 연관이 없었으나, 누군가 이름을 그렇게 붙이는 바람에 같이 묶이게 되었습니다. 본래는 단순히 향상된 장비라는 이유로 명명되었지만, 결국에는 이름이 성능과 모양에도 영향을 미친 셈입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017429	凱都藍城牆護盾	케도란 월 가드				
ITEM_20190110_017430	武器的重量會限制使用者的行動，但卻具備可以補償這個缺點的防禦力和性能。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	무게가 사용자의 행동을 제한하지만, 그를 보상하고도 남는 방어력과 효능을 갖추고 있습니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017431	凱都藍路克索那布甲	케도란 록소나 로브				
ITEM_20190110_017432	結束路克索那附近發生的露克立斯內戰，就算城市因為石化而垮台，但是當時所研製的製造法並沒有失去光芒，這樣的製造方法遑論卡杜梅爾時代，還戰勝了在那之後的長久歲月流傳至今。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	록소나 부근에서 벌어졌던 루클리스의 내전이 끝나고 도시가 석화로 인해 망했어도 당시에 창안된 제조법들은 빛을 잃지 않았습니다. 이러한 제조방식은 카듀멜 시대는 물론이거니와 그후의 오랜 세월을 이겨내고 전해집니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017433	凱都藍路克索那短褲	케도란 록소나 팬츠				
ITEM_20190110_017434	凱都藍路克索那靴子	케도란 록소나 부츠				
ITEM_20190110_017435	凱都藍路克索那手套	케도란 록소나 글로브				
ITEM_20190110_017436	凱都藍路克索那皮革盔甲	케도란 록소나 레더 아머				
ITEM_20190110_017437	有人說這些裝備和露克立斯有直接的淵源，但是事實並非如此，但可以確定的是在石化之前的路克索那的某個匠人是最初的獨創者。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	혹자는 이 장비들이 연원이 직접적으로 루클리스에게 닿는다고 말하지만, 사실이 아닙니다. 그러나 석화 이전의 록소나의 어떤 장인이 그 최초 창안자인 것은 분명합니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017438	凱都藍路克索那皮革短褲	케도란 록소나 레더 팬츠				
ITEM_20190110_017439	凱都藍路克索那皮革靴子	케도란 록소나 레더 부츠				
ITEM_20190110_017440	凱都藍路克索那皮革手套	케도란 록소나 레더 글로브				
ITEM_20190110_017441	凱都藍路克索那鋼鐵盔甲	케도란 록소나 플레이트 아머				
ITEM_20190110_017442	某些人如果想到一下子湧入路克索那的災難，就會說如果這些裝備是具有對石化免疫的物品的話，那該有多好，雖然這對石化都市路克索那是不可能的事，但是從其它方面來看，此裝備非常優秀是事實。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	어떤 사람들은 록소나에 밀어닥친 재앙을 생각한다면, 이 장비들이 석화에 면역을 지닌 물건이었다면 좋았을 것이라고 말합니다. 비록 석화도시 록소나에는 안 된 일이지만, 다른 면에서 이 장비가 훌륭한다는 점은 분명합니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017443	凱都藍路克索那鋼鐵短褲	케도란 록소나 플레이트 팬츠				
ITEM_20190110_017444	凱都藍路克索那鋼鐵靴子	케도란 록소나 플레이트 부츠				
ITEM_20190110_017445	凱都藍路克索那鋼鐵護手套	케도란 록소나 플레이트 건틀릿				
ITEM_20190110_017446	凱都藍班夏拉劍	케도란 펜사라 소드				
ITEM_20190110_017447	第一次看到的人中有一部分會以為彎曲的內側才有刃，那種錯覺有時候會威脅生命。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	처음 보는 사람 가운데 일부는 만곡부의 안쪽에만 날이 있다고 착각합니다. 그런 착각은 종종 목숨을 위태롭게 합니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017448	凱都藍班夏拉雙手劍	케도란 펜사라 투 핸드 소드				
ITEM_20190110_017449	理論上若劍上有洞，那麼受到強烈衝擊時，就會以洞為中心碎開。但若製作者不是一般匠人，這種洞也可能是為了特別的魔力故意留的。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	이론상 검에 구멍이 뚫려 있으면 강한 충격을 받을시 그곳을 중심으로 깨지기 마련입니다. 다만 제조자가 평범한 장인이 아니라면 이런 구멍은 특이한 마력을 위해 일부러 넣는 것입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017450	凱都藍班夏拉權杖	케도란 펜사라 로드				
ITEM_20190110_017451	凱都藍力量法杖	케도란 파워 스태프				
ITEM_20190110_017452	只要有這法杖，就算不使用魔法也可以和敵人對抗。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	이 지팡이가 있다면 마법을 쓰지 않고서도 적을 상대할 수 있습니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017453	凱都藍馬克弓	케도란 마크맨				
ITEM_20190110_017454	對操作者要求比想像中還要更大的力量，但是如果看見了射出的箭，會感到滿足的。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	다루는 사람에게 생각보다 큰 힘을 요구합니다만, 쏘아진 화살을 보면 만족스럽게 느낄 것입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017455	凱都藍迪德爾格蘭德十字弓	케도란 디델 그랜드 크로스				
ITEM_20190110_017456	據說甚至連弩箭手大師也是最近才獲得此弓。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	심지어 쿼렐 슈터 마스터도 최근에야 이 활을 얻었다고 합니다. {nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017457	凱都藍班夏拉鈍器	케도란 펜사라 메이스				
ITEM_20190110_017458	凱都藍班夏拉矛槍	케도란 펜사라 스피어				
ITEM_20190110_017459	凱都藍班夏拉長槍	케도란 펜사라 파이크				
ITEM_20190110_017460	凱都藍斯帕達輕劍	케도란 스파다				
ITEM_20190110_017461	許多鐵匠在神樹之日以後復原被燒毀的製作法製作而成的輕劍，雖然沒有完整復原，但是性能非常優秀。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	많은 대장장이들이 신수의 날 이후 소실된 제조법을 복원하여 만들어낸 레이피어입니다. 완전하지 못한 복원이었지만 성능은 매우 훌륭합니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017462	凱都藍帕澤里達斯 匕首	케도란 파저리타스 대거				
ITEM_20190110_017463	小心圍繞在這個裝備上的冤魂們，有天它們目標可能就是你了。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	이 장비에 서려 있는 영혼을 조심하세요. 언제 당신을 해칠지 모릅니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017464	凱都藍帕澤里達斯雙手鈍器	케도란 파저리타스 투 핸드 메이스				
ITEM_20190110_017465	不同於其他的帕澤里達斯裝備，帕澤里達斯鈍器是神樹之日後才開始研究的。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	다른 파저리타스 장비와 달리 메이스는 신수의 날 이후에 고안되고 알려졌습니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017466	凱都藍帕澤里達斯手槍	케도란 파저리타스 피스톨				
ITEM_20190110_017467	上面寫著＂開槍後，將槍口靠進嘴帥氣地吹一口煙霧吧！ ＂{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	발사후 총구를 입에 대고 연기를 불어날리는 행위를 삼가합시다 라는 문구가 적혀 있습니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017468	凱都藍伊萊拉重砲	케도란 이레라 캐논				
ITEM_20190110_017469	凱都藍米坎堤火槍	케도란 미간티스 머스킷				
ITEM_20190110_017470	具有強大魔力的火槍，但目前找不到啟動魔力的方法依舊處於沉睡狀態的火槍。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	강력한 마력이 흐르는 머스킷이지만, 마력을 활성화 시킬 방법이 없어 마치 잠들어 있는 듯한 머스킷입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017471	凱都藍迪德爾塔盾	케도란 디델 타워 실드				
ITEM_20190110_017472	塔盾雖然因為重量的關係很難使用，但是好處是可以有效率地防禦更多的部位。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	타워 실드는 비록 그 무게때문에 쉽게 사용되기는 어렵지만, 더 넓은 부위를 효율적으로 방어할 수 있다는 것이 장점입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017473	凱都藍比勒圖佛布甲	케도란 비르토브 로브				
ITEM_20190110_017474	從以前開始許多魔法師會存錢製造或是購買這個裝備來使用，因為除了裝備的性能之外，美的符號也相當令人感到滿足。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	예전부터 많은 마법사들이 돈을 모으면 이 장비를 만들거나 사서 착용했습니다. 장비의 성능외에 미적인 기호도 상당히 만족시키기 때문입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017475	凱都藍比勒圖佛短褲	케도란 비르토브 팬츠				
ITEM_20190110_017476	凱都藍比勒圖佛靴子	케도란 비르토브 부츠				
ITEM_20190110_017477	凱都藍比勒圖佛手套	케도란 비르토브 글로브				
ITEM_20190110_017478	凱都藍比勒圖佛皮革布甲	케도란 비르토브 레더 로브				
ITEM_20190110_017479	和外表相比，隱密性很高的裝備，夜間的反光比較小，所以斥候兵也常使用此裝備。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	겉보기보다는 은밀성이 높은 장비입니다. 야간에 빛반사도 적은 편이라 척후병들이 자주 사용해온 장비입니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017480	凱都藍比勒圖佛皮革短褲	케도란 비르토브 레더 팬츠				
ITEM_20190110_017481	凱都藍比勒圖佛皮革靴子	케도란 비르토브 레더 부츠				
ITEM_20190110_017482	凱都藍比勒圖佛皮革手套	케도란 비르토브 레더 글로브				
ITEM_20190110_017483	凱都藍比勒圖佛鋼鐵布甲	케도란 비르토브 플레이트 로브				
ITEM_20190110_017484	從王國初期開始，正規步兵的基本武裝所採用的樣式一直維持到現在。曾經3重城壁的王國士兵們穿著這個裝備排列成行的樣子成為當時的話題。{nl}凱都拉商團為了救援者和啟示者，長期下來做了許多的安排準備，該裝備也是凱都拉商團研究各時代最出色的裝備並援助匠人後所準備的。	왕국 초기부터 정규보병의 기본 무장으로 채택된 양식이 지금에 이르기까지 유지되고 이어져왔습니다. 한때는 3중 성벽에 왕국 병사들이 이것을 입고 늘어선 모습이 화제가 되던 시절도 있었습니다.{nl}케도라 상단은 구원자와 계시자를 위해 오랜 시간 동안 많은 준비를 안배해두었습니다. 이 장비 또한 케도라 상단이 각 시대에서 출중한 장비를 연구하고 장인을 후원해 준비한 장비입니다.				
ITEM_20190110_017485	凱都藍比勒圖佛鋼鐵短褲	케도란 비르토브 플레이트 팬츠				
ITEM_20190110_017486	凱都藍比勒圖佛鋼鐵靴子	케도란 비르토브 플레이트 부츠				
ITEM_20190110_017487	凱都藍比勒圖佛鋼鐵手套	케도란 비르토브 플레이트 글로브				
ITEM_20190110_017488	HP立刻恢復273，15秒內每隔2秒HP恢復273，點擊滑鼠右鍵使用。	HP를 273 즉시 회복시키고 2초 간격으로 15초 동안 HP를 273 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005815	HP立刻恢復273，15秒內每隔2秒HP恢復273，點擊滑鼠右鍵使用，冷卻時間45秒。	HP를 273 즉시 회복시키고 2초 간격으로 15초 동안 HP를 273 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 45초.	
ITEM_20190110_017489	HP立刻恢復462，15秒內每隔2秒HP恢復462，點擊滑鼠右鍵使用。	HP를 462 즉시 회복시키고 2초 간격으로 15초 동안 HP를 462 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005817	HP立刻恢復461，15秒內每隔2秒HP恢復461，點擊滑鼠右鍵使用，冷卻時間45秒。	HP를 461 즉시 회복시키고 2초 간격으로 15초 동안 HP를 461 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 45초.	
ITEM_20190110_017490	HP立刻恢復924，15秒內每隔2秒HP恢復924，點擊滑鼠右鍵使用。	HP를 924 즉시 회복시키고 2초 간격으로 15초 동안 HP를 924 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005819	HP立刻恢復921，15秒內每隔2秒HP恢復921，點擊滑鼠右鍵使用，冷卻時間45秒。	HP를 921 즉시 회복시키고 2초 간격으로 15초 동안 HP를 921 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 45초.	
ITEM_20190110_017491	SP立刻恢復84，15秒內每隔2秒SP恢復84，點擊滑鼠右鍵使用。	SP를 84 즉시 회복시키고 2초 간격으로 15초 동안 SP를 84 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005821	SP立刻恢復84，15秒內每隔2秒SP恢復84，點擊滑鼠右鍵使用，冷卻時間45秒。	SP를 84 즉시 회복시키고 2초 간격으로 15초 동안 SP를 84 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 45초.	
ITEM_20190110_017492	SP立刻恢復144，15秒內每隔2秒SP恢復144，點擊滑鼠右鍵使用。	SP를 147 즉시 회복시키고 2초 간격으로 15초 동안 SP를 147 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005822	SP立刻恢復144，15秒內每隔2秒SP恢復144，點擊滑鼠右鍵使用，冷卻時間45秒。	SP를 144 즉시 회복시키고 2초 간격으로 15초 동안 SP를 144 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 45초.	
ITEM_20190110_017493	SP立刻恢復288，15秒內每隔2秒SP恢復288，點擊滑鼠右鍵使用。	SP를 287 즉시 회복시키고 2초 간격으로 15초 동안 SP를 287 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005824	SP立刻恢復288，15秒內每隔2秒SP恢復288，點擊滑鼠右鍵使用，冷卻時間45秒。	SP를 288 즉시 회복시키고 2초 간격으로 15초 동안 SP를 288 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 45초.	
ITEM_20190110_017494	令耐力恢復30，點擊滑鼠右鍵使用。	스태미나를 30 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005826	令耐力恢復30，點擊滑鼠右鍵使用，冷卻時間30秒。	스태미나를 30 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 30초.	
ITEM_20190110_017495	令恢復耐力40，點擊滑鼠右鍵使用。	스태미나를 40 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다.	ITEM_20180327_005828	恢復耐力40，點擊滑鼠右鍵使用，冷卻時間45秒。	스태미나를 40 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 45초.	
